process_from,loc_from,process_to,loc_to,material,original_notes,final_verdict,final_flag,confidence,recommendation,reconciliation_decision,final_source,claude_plausible,claude_flag,claude_confidence,claude_recommendation,claude_source,claude_reasoning,gpt_plausible,gpt_flag,gpt_confidence,gpt_recommendation,gpt_source,gpt_reasoning,gpt_search_path,known_implausible_flag
pyrometallurgical,US,magnet manufacturing,JP,neodynium dysprosium iron alloy,US EoL pyrometallurgical alloy → foreign magnet mfg,True,suspect,Medium,investigate,"Both assessments agree the arc is physically and commercially plausible, especially under US-Japan critical minerals partnership frameworks and Japan's need for recycled alloy feedstock. However, GPT correctly flags that 2025 US pyrometallurgical recycling volumes are limited and this represents an emerging rather than routine trade flow. The arc should be kept to enable future scenarios but flagged for validation of actual 2025 commercial activity levels.",US DOE Critical Materials Institute recycling programs; USGS Mineral Commodity Summaries 2024; US-Japan critical minerals partnership agreements (2023-2025); Hitachi Metals and Shin-Etsu Chemical magnet manufacturing capabilities,True,ok,Medium,keep,US DOE Critical Materials Institute recycling programs; Hitachi Metals and Shin-Etsu Chemical magnet manufacturing capabilities in Japan; US-Japan critical minerals partnership agreements (2023-2025),"This arc represents US end-of-life pyrometallurgical recycling output (NdFeB alloy ingots) being exported to Japan's established magnet manufacturers (Hitachi Metals, Shin-Etsu, TDK). Japan has world-leading magnet production capacity but limited domestic recycling infrastructure, making US recycled alloy a plausible feedstock. The US-Japan critical minerals partnership explicitly encourages such circular supply chain integration. This would be a secondary/supplementary flow rather than primary route.",True,suspect,Medium,investigate,USGS Mineral Commodity Summaries 2024; IEA/IEA–WPM Report on Critical Minerals 2023; industry reporting on Neo Performance (Silmet) and US recycling pilots 2022–2024,"Physically this is possible — pyrometallurgical recycling in the US can produce Nd–Dy–Fe alloy ingots that are shippable and usable by magnet manufacturers in Japan. Commercial activity in 2025 is limited: US EoL recycling volumes are low and most commercial alloy supply to JP comes from domestic JP, CN, and established EU/EE producers (e.g., Neo Performance), so routine exports from US EoL pyrometallurgy are not a major 2025 route. The arc is plausible under 2025–2035 scenarios (scale-up of US recycling or changed trade/policy could enable exports), but it is a model red flag because the pyrometallurgical node is an EoL-only US process and cross-border EoL-to-manufacturing flows are atypical/low-volume and may be unintended in the topology.",chat_completions,False
sulfuric acid digestion,AU,metallothermic reduction,CN,dysprosium_oxide,AU SAD→MR oxide trade,False,should_remove,High,remove,"While GPT correctly notes physical possibility, Claude's High-confidence assessment aligns with documented 2025 commercial reality: Lynas strategically routes AU dysprosium oxide to JP/US markets, not to Chinese competitors. China produces dysprosium oxide domestically from Myanmar HREE concentrates and ion-adsorption clays, making AU→CN oxide imports commercially implausible under current geopolitical and supply chain diversification strategies. The arc contradicts established Western REE supply chain architecture.","Lynas Corporation annual reports 2023-2024; USGS Mineral Commodity Summaries 2024; REE supply chain trade flow analysis (Roskill, Argus Media 2023-2024)",False,should_remove,High,remove,Lynas Corporation annual reports 2023-2024; industry trade flow analysis,"Australia does not export dysprosium oxide to China for metallothermic reduction. Lynas (the dominant AU SAD operator) explicitly routes separated oxides to Malaysia (LAMP), Japan, and US markets - NOT to China, which is their strategic competitor. China produces its own dysprosium oxide domestically from Myanmar HREE concentrates and domestic ion-adsorption clays. This arc represents a reverse flow that contradicts the fundamental geopolitical and commercial structure of the Western REE supply chain diversification strategy.",True,suspect,Medium,investigate,Lynas annual reports and shipping patterns (2023-2024); USGS/industry reports on Chinese metallothermic reduction capacity for HREEs (2022-2024); trade analyses of REE intermediate flows (2021-2024),"Physically, dysprosium oxide produced via sulfuric acid digestion in Australia can be shipped as an oxide cargo and reduced via metallothermic routes in China, and China has large metallothermic reduction capacity for heavy REE oxides. Commercially, the dominant Australian oxide export routes in 2025 are to Japan and the US (Lynas), not China, so AU SAD→CN MR is not a major baseline route but is plausible under alternate commercial or policy scenarios (trading intermediaries, new producers, or shifting export destinations). The arc is therefore physically possible and plausible but not strongly evidenced as an active 2025 flow, so it warrants investigation before automatic inclusion as an active baseline route.",chat_completions,False
sulfuric acid digestion,AU,metallothermic reduction,EE,dysprosium_oxide,AU SAD→MR oxide trade,False,should_remove,High,remove,"Claude's assessment is correct with High confidence based on operational evidence. While GPT argues commercial plausibility in theory, there is no documented AU→EE dysprosium oxide trade flow as of 2025. Lynas exports to JP and US (documented), and Neo/Silmet sources feedstock from China. The arc represents a hypothetical diversification scenario rather than current or near-term commercial reality, and should be removed from the baseline topology.",Lynas Corporation Annual Reports 2023-2025; Neo Performance Materials investor presentations 2024; Roskill REE Market Outlook 2024,False,should_remove,High,remove,Lynas Corporation operational data 2025; Neo Performance Materials (Silmet) facility capabilities; global REE oxide trade patterns,"This arc is physically impossible given current and projected supply chain topology. Australia's sulfuric acid digestion capacity (Lynas Kalgoorlie) produces NdOx and DyOx, but does NOT export dysprosium oxide to Estonia for metallothermic reduction. Lynas exports mixed REE oxides primarily to Malaysia (LAMP) for separation, then separated oxides to Japan and US. Estonia's Silmet facility (Neo Performance Materials) performs metallothermic reduction but sources its dysprosium oxide feedstock from China, not Australia. No commercial shipping route or supply agreement exists for AU→EE oxide flows as of 2025.",True,ok,Medium,keep,"Lynas corporate disclosures (export of Nd/Dy oxides to JP and US), Neo Performance Materials / Silmet public descriptions (Estonia processing of Nd/Dy oxides into alloys/magnets), industry trade reports on oxide shipments and tolling (2022–2024).","Sulfuric acid digestion in Australia produces REE oxides (including DyOx) and metallothermic reduction in Estonia (Silmet/Neo Performance) is an active route to produce Dy metal from DyOx, so the physical transformation and cross-border shipment are feasible. While direct AU→EE oxide shipments are not the highest-volume documented route in 2025 (Lynas historically sells to JP and US), Estonian processors do import market-sourced oxides, making an AU→EE arc commercially plausible now and under 2025–2035 scenarios with diversified non-China supply chains.",chat_completions,False
sulfuric acid digestion,AU,metallothermic reduction,JP,dysprosium_oxide,AU SAD→MR oxide trade,True,ok,High,keep,"Both assessments independently confirm this arc as plausible with High confidence. The AU→JP dysprosium oxide flow from Lynas sulfuric acid digestion facilities to Japanese metallothermic reduction capacity (Santoku, Shin-Etsu) is well-documented and commercially active, representing a cornerstone of Japan's non-China REE supply diversification strategy.",Lynas Corporation annual reports 2023-2024; Japanese METI rare earth procurement data; USGS Mineral Commodity Summaries (REEs) 2023–2024; Neo Performance Materials public disclosures,True,ok,High,keep,Lynas Corporation annual reports 2023-2024; Japanese METI rare earth procurement data; Neo Performance Materials public disclosures,"This arc represents Lynas's established export of separated REE oxides from Australia to Japanese downstream processors. Lynas Kalgoorlie produces dysprosium oxide via sulfuric acid digestion (from monazite concentrate), and Japan has active metallothermic reduction capacity (e.g., Santoku Corporation, Shin-Etsu Chemical subsidiaries) that imports HREE oxides. This is a well-documented, commercially active trade route central to Japan's non-China REE supply diversification strategy.",True,ok,High,keep,"Lynas corporate disclosures; USGS Mineral Commodity Summaries (REEs) 2023–2024; industry descriptions of Japanese metallothermic/Dy metal capacity (e.g., Hitachi/NEOMAX historical processing and Japanese magnet alloy supply chains).",Physically this is feasible: sulfuric acid digestion in Australia produces dysprosium oxide that can be shipped and fed to metallothermic reduction plants in Japan. Commercially it is plausible and consistent with known 2025 trade patterns (Lynas-exported oxides to Japan and Japan's downstream metal/alloy processing capability). The route fits the NdFeB supply chain logic (oxide → metal reduction → alloy → magnet production) and is a reasonable active/plausible cross-border arc for 2025–2035 scenarios.,chat_completions,False
sulfuric acid digestion,AU,metallothermic reduction,US,dysprosium_oxide,AU SAD→MR oxide trade,True,ok,High,keep,"Both assessments agree this arc is plausible with High confidence. Australia (Lynas Kalgoorlie) produces dysprosium oxide via sulfuric acid digestion, and the US has established and expanding metallothermic reduction capacity (MP Materials, potential Neo facilities). This represents an active and strategically important trade route aligned with US supply chain diversification policies for critical HREE materials.",Lynas Corporation operational data 2023-2025; MP Materials trade patterns; US DOE/USGS trade analyses documenting AU oxide exports and US metal reduction capacity (2023–2024),True,ok,High,keep,Lynas Corporation operational data 2023-2025; MP Materials trade patterns; Neo Performance Materials (Estonia) processing capabilities,"Australia (primarily Lynas) produces dysprosium oxide via sulfuric acid digestion at its Kalgoorlie facility. The US has metallothermic reduction capability (MP Materials expanding, potential Neo facility). Lynas already exports mixed REO and separated oxides to the US for further processing. This arc represents a plausible and increasingly strategic trade route as the US seeks to secure HREE (dysprosium) supply outside China, especially given Lynas's established export relationships and US policy emphasis on domestic downstream capacity.",True,ok,High,keep,"Lynas corporate disclosures and shipping destinations (AU → JP, US); US DOE / USGS & trade analyses documenting AU oxide exports and metal/refinement capacity in US and JP (2023–2024)","Sulfuric acid digestion in Australia produces REE oxides (including DyOx) and metallothermic reduction in the US is an established route to produce dysprosium metal from DyOx, so the flow is physically feasible. Lynas and other Australian oxide exporters already ship Nd/Dy oxides to the US and Japan, making AU SAD → US MR commercially active and plausibly persistent under 2025–2035 policy scenarios supporting diversified supply. The material (dysprosium_oxide) is the correct intermediate for metallothermic reduction.",chat_completions,False
sulfuric acid digestion,AU,molten_salt electrolysis,CN,neodynium_oxide,AU SAD→MSE oxide trade,True,ok,High,keep,"Both assessments agree this arc is plausible. While Lynas currently routes most Australian NdOx through Malaysia to Japan and the US, the AU→CN oxide trade route is technically sound and historically existed. Chinese molten salt electrolysis capacity dominates globally, making this a commercially viable alternative or supplementary route for 2025-2035 scenarios, particularly for non-Lynas Australian producers or under shifting geopolitical conditions.",Lynas Rare Earths operational data 2024-2025; USGS reports on Chinese molten-salt electrolysis capacity (2020-2024); historical AU→CN REO trade flows,True,ok,High,keep,Lynas Rare Earths operational data 2024-2025; historical AU→CN REO trade flows pre-LAMP Malaysia expansion,"This arc represents Australian neodymium oxide exports to Chinese metal reduction facilities. While Lynas currently routes most oxides through Malaysia (LAMP) to Japan and US, historical AU→CN oxide trade existed and remains commercially viable. Chinese molten salt electrolysis capacity dominates globally, and Australia could supply oxides directly to China under alternative scenarios or for non-Lynas producers. The material-process pairing is technically correct.",True,ok,Medium,keep,Lynas corporate export patterns (2023–2024); USGS/industry reports on Chinese molten-salt electrolysis capacity (2020–2024); trade flow observations (2021–2024),"Sulfuric-acid digestion in AU produces NdOx which is a standard feedstock for molten-salt electrolysis to make Nd metal; China has extensive molten-salt electrolysis capacity and routinely imports oxides. While Lynas historically exports NdOx to Japan and the US, commercial routing of Australian NdOx to CN is physically and commercially plausible (and could be active or re-emerge under 2025–2035 scenarios), though geopolitical/contractual factors make this less certain than JP/US routes.",chat_completions,False
sulfuric acid digestion,AU,molten_salt electrolysis,EE,neodynium_oxide,AU SAD→MSE oxide trade,False,should_remove,High,remove,"Claude's assessment is correct: Australia does not operate sulfuric acid digestion facilities that produce neodymium oxide domestically. Lynas processes concentrates at its LAMP facility in Malaysia (MY), not in AU. GPT's reasoning confuses Lynas corporate ownership (Australian company) with actual processing location geography. The arc AU→EE for NdOx from sulfuric acid digestion is geographically impossible given the process location constraints.","Lynas Corporation Annual Reports 2023-2024; Lynas LAMP facility location (Kuantan, Malaysia); Neo Performance Materials Silmet facility disclosures 2022-2024",False,should_remove,High,remove,Lynas Corporation annual reports 2023-2024; Neo Performance Materials (Silmet) public disclosures; global REE oxide trade flow analysis,"Australia does not operate sulfuric acid digestion facilities that produce neodymium oxide for export. Lynas processes concentrates at its LAMP facility in Malaysia (MY), not domestically in AU. Estonia's Silmet facility imports oxides from external suppliers (historically China, now diversifying), but there is no established or plausible commercial route for AU-processed oxides to reach EE for molten salt electrolysis. This arc conflates geography with actual processing locations.",True,suspect,Medium,investigate,Lynas corporate disclosures 2023–24; Neo Performance Materials / Silmet facility overview (Estonia) 2022–24; UN Comtrade REE oxide trade flows 2021–23; industry reporting on REE supply chains 2020–2024,"Physically this is feasible: sulfuric acid digestion produces NdOx and molten-salt electrolysis consumes NdOx to produce Nd metal, and Estonia (Silmet) operates downstream REE processing including electrochemical metal production. Commercially, direct AU→EE NdOx shipments were not a major 2025 baseline route (Lynas primarily ships to JP, US, MY and China remains a dominant processor), so an AU→EE oxide arc is plausible but not clearly active in 2025. It is a credible emerging route under Europe-sourcing or supply‑diversification scenarios (2025–2035) but should be validated against contract/trade records.",chat_completions,False
sulfuric acid digestion,AU,molten_salt electrolysis,JP,neodynium_oxide,AU SAD→MSE oxide trade,True,ok,High,keep,"Both assessments unanimously agree this arc is plausible with High confidence. Lynas Corporation's documented export of neodymium oxide from Australian sulfuric acid digestion operations to Japanese molten salt electrolysis facilities (Santoku Corporation, Shin-Etsu Chemical) is a well-established commercial route aligned with Japan's import dependence on separated oxides for domestic metal production.",Lynas Corporation corporate disclosures (2022–2024) documenting NdOx/DyOx exports to Japan; Japanese molten salt electrolysis capacity at Santoku Corporation and Shin-Etsu Chemical relying on imported oxide feedstock; industry reports on Japan's rare earth metal production (2020–2024).,True,ok,High,keep,"Lynas Corporation publicly documented export routes from LAMP Malaysia and Mount Weld operations; Japanese REE metal producers (Santoku Corporation, Shin-Etsu Chemical) import oxides for molten salt electrolysis","This arc represents Lynas exporting neodymium oxide from its Australian sulfuric acid digestion operations to Japanese metal reduction facilities. Lynas has historically supplied both Japanese and U.S. customers with separated oxides. Japan maintains active molten salt electrolysis capacity (Santoku, Shin-Etsu) that relies on imported oxides, making this a well-established commercial route.",True,ok,High,keep,Lynas commercial shipments of Nd/Dy oxides to Japan and the U.S. (Lynas corporate disclosures 2022–2024); Japan commercial/pilots for molten‑salt electrolysis and domestic rare‑earth metal production (industry reports 2020–2024).,Sulfuric acid digestion in AU produces NdOx and molten‑salt electrolysis in JP is explicitly listed as an active process for converting NdOx→Nd metal; Lynas (AU) already supplies NdOx to Japan in 2025 and Japan has MSE capability/pilots. Physically and commercially this oxide export route is plausible and aligns with known supply chains and likely 2025–2035 policy scenarios emphasizing diversified non‑China oxide feeds to Japan.,chat_completions,False
sulfuric acid digestion,AU,molten_salt electrolysis,US,neodynium_oxide,AU SAD→MSE oxide trade,True,ok,High,keep,"Both assessments agree the arc is plausible and should be kept. Claude rates it High confidence based on Lynas export relationships and MP Materials developing metal reduction capabilities; GPT rates it Medium confidence noting US MSE capacity is nascent but emerging. The physical pathway is valid (sulfuric acid digestion produces NdOx, molten salt electrolysis consumes it), and commercial activity is documented through Lynas-to-US oxide exports and US capacity development at Mountain Pass, making this a strategic supply diversification route for 2025–2035 scenarios.",Lynas Corporation annual reports 2023-2024; MP Materials public disclosures; Neo Performance Materials facility documentation; US DOE/USGS industry reporting on emerging molten-salt electrolysis capacity (2022–2024),True,ok,High,keep,Lynas Corporation annual reports 2023-2024; MP Materials public disclosures; Neo Performance Materials facility documentation,"This arc represents Australia exporting neodymium oxide to US molten salt electrolysis facilities. Lynas (AU) has historically exported NdPr oxide to US customers, and with MP Materials developing metal reduction capabilities at Mountain Pass, this is an active and strategic trade route. Australia produces significant NdOx via sulfuric acid digestion at facilities processing monazite and phosphate concentrates. The US is building domestic metal production capacity (MP Materials, USA Rare Earth) making this a key supply diversification pathway.",True,check_missing,Medium,keep,"Lynas corporate disclosures and trade reports (2023–2024) showing AU/MY-sourced Nd/Dy oxide exports to US and JP; US DOE/USGS and industry reporting (2022–2024) on emerging molten-salt electrolysis capacity in the US and Europe; trade patterns showing AU oxides shipping to CN/JP/US (public trade data, 2021–2024).","Physically the arc is valid: sulfuric acid digestion produces NdOx and molten-salt electrolysis consumes NdOx to produce Nd metal, and both processes are listed as active in AU and US respectively. Commercially it is plausible — Lynas-origin oxides have been exported to the US and the US is developing MSE capacity — but in 2025 US MSE capacity is nascent so large-scale, routine shipments from AU SAD to US MSE are emerging rather than firmly established. Red flags: much Lynas oxide output in 2025 is routed via its Malaysian LAMP, and a sizable share of AU oxide exports go to JP and CN; also US molten-salt electrolysis is still early-stage so direct AU→US oxide-to-MSE trade may be limited in baseline 2025 but plausible in 2025–2035 policy scenarios.",chat_completions,False
sulfuric acid digestion,CN,metallothermic reduction,EE,dysprosium_oxide,CN SAD→MR oxide trade,True,ok,High,keep,"Both assessments independently confirm this arc is plausible with High confidence. China's sulfuric acid digestion capacity produces dysprosium oxide for export, and Neo Performance Materials' Silmet facility in Estonia actively processes imported REE oxides (including dysprosium oxide) for metallothermic reduction to metal. This represents an established commercial trade flow critical to Western supply chain diversification.","Neo Performance Materials (Silmet facility, Estonia) operations; USGS Mineral Commodity Summaries 2022–2024 on Chinese REE oxide exports",True,ok,High,keep,"Neo Performance Materials (Silmet facility, Estonia) processes rare earth oxides including dysprosium oxide for metallothermic reduction to metal. China is the dominant global producer of separated REO via sulfuric acid digestion and actively exports dysprosium oxide to non-Chinese downstream processors.","This arc represents China exporting dysprosium oxide (produced via sulfuric acid digestion of phosphate/monazite concentrates) to Estonia's Neo Performance Materials Silmet facility for metallothermic reduction to dysprosium metal. Neo Silmet is one of the few non-Chinese facilities capable of REE metal production and actively sources separated oxides globally, including from China. This is a commercially established and strategic trade flow for Western supply chain diversification.",True,ok,High,keep,Neo Performance Materials (Silmet) operations in Estonia; USGS/industry reports on Chinese REE oxide exports and global oxide trade (2022–2024),"Physically and chemically this arc is valid: sulfuric acid digestion in CN produces dysprosium oxide which is a standard feedstock for metallothermic reduction (to Dy metal) performed at processing sites such as Silmet (EE). Estonia's Neo Performance facility has a history of processing imported REE oxides, and China exports REE oxides (including HREEs) commercially even with periodic export controls, so cross-border DyOx shipments CN→EE are commercially plausible and active in baseline and foreseeable policy scenarios.",chat_completions,False
sulfuric acid digestion,CN,metallothermic reduction,JP,dysprosium_oxide,CN SAD→MR oxide trade,True,ok,High,keep,Both assessments independently confirm this arc as plausible with High confidence. China's dominance in REE oxide production via sulfuric acid digestion (phosphate processing) and Japan's established metallothermic reduction capacity for producing dysprosium metal represent a well-documented commercial trade route. This CN→JP oxide flow is core to Japan's REE metal supply chain and remains active in 2025–2035 scenarios.,"USGS Mineral Commodities Summaries 2023–2024; Japanese METI trade statistics; industry reports from Shin-Etsu Chemical, TDK, Hitachi Metals, and Neo Performance Materials documenting CN→JP REE oxide imports for downstream metal production",True,ok,High,keep,China is the world's dominant producer of separated REE oxides including dysprosium oxide. Japan imports REE oxides for downstream processing into metals and alloys at facilities like Shin-Etsu Chemical and TDK. This is a well-established commercial trade route.,"China performs sulfuric acid digestion (phosphate ore processing) producing dysprosium oxide, which Japan imports for metallothermic reduction to produce dysprosium metal. This arc represents the historical and ongoing trade where China exports intermediate oxides and Japan performs value-added metal production. Japan has limited upstream oxide production capacity and relies on imports from China, Australia (Lynas via MY), and other sources.",True,ok,High,keep,"USGS Mineral Commodities summaries 2023–2024; Japanese METI trade statistics; industry reports (Hitachi Metals/DOWA, Neo Performance Materials) indicating oxide trade CN→JP and ongoing China exports of RE oxides",Sulfuric acid digestion in CN yields dysprosium oxide suitable as feed for metallothermic reduction; Japan operates metallothermic reduction capacity and has historically imported RE oxides (including from China and Lynas). Commercial shipments of DyOx from China to Japan are physically and commercially plausible in 2025 and remain a viable route in 2025–2035 scenarios where Japan refines imported oxides into metal/alloy for magnets.,chat_completions,False
sulfuric acid digestion,CN,metallothermic reduction,US,dysprosium_oxide,CN SAD→MR oxide trade,True,ok,Medium,keep,"Both assessments agree the arc is plausible with Medium confidence. China's sulfuric acid digestion facilities produce significant dysprosium oxide volumes, and the US has emerging metallothermic reduction capacity (MP Materials Phase III, potential Neo expansion) requiring DyOx imports. While CN→US DyOx trade is currently smaller than AU→US (Lynas) or CN→JP routes, it represents a commercially plausible supply diversification pathway for 2025–2035 policy scenarios.",USGS Rare Earths (2022–2024) summaries; MP Materials Phase III planning disclosures; Neo Performance Materials capacity reports; China HREE oxide export statistics,True,ok,Medium,keep,"China dominates global dysprosium oxide production (~80%+ market share) via ion adsorption clay processing and phosphate-route sulfuric acid digestion. US metallothermic reduction capacity exists (MP Materials Phase III planning, Neo Performance discussions of US expansion) and requires dysprosium oxide imports given limited domestic HREE production.","China's sulfuric acid digestion facilities produce significant dysprosium oxide volumes from mixed LREE/HREE concentrates. The US has announced plans to expand downstream metal production (MP Materials targeting metal/alloy by 2025-2027, potential Neo expansion). While most US DyOx currently comes via Lynas (AU→US), CN→US dysprosium oxide trade is commercially plausible for supply diversification, spot purchases, or blending operations. The arc represents a realistic hedge against single-source dependency.",True,check_missing,Medium,keep,"USGS Rare Earths (2022–2024) summaries; industry trade reports and company disclosures (Lynas, MP Materials, Neo Performance/Silmet); policy reporting on US efforts to onshore RE metal production (2023–2025)","Sulfuric acid digestion in China produces Dy oxide that is physically shippable and chemically compatible with downstream metallothermic reduction. The United States has (or is deploying) metallothermic reduction capability and would plausibly import DyOx to feed domestic Dy metal production as part of 2025–2035 supply‑chain diversification. While China historically tends to internalize HREE processing, oxide exports to third countries (including the US and Japan) occur and would be commercially plausible under demand or policy scenarios.",chat_completions,False
sulfuric acid digestion,CN,molten_salt electrolysis,EE,neodynium_oxide,CN SAD→MSE oxide trade,True,ok,High,keep,"Both assessments agree this arc is plausible and should be kept. China is the dominant global supplier of separated REE oxides including neodymium oxide, and Neo Performance Materials' Silmet facility in Estonia operates molten salt electrolysis for metal production, historically sourcing oxides from Chinese suppliers. This represents a well-established commercial route that is both physically and commercially viable for the 2025-2035 timeframe.","Neo Performance Materials (Silmet facility, Estonia) operations; USGS/industry trade summaries 2023-2024; sector reporting on China oxide exports and Baltic refiners",True,ok,High,keep,"Neo Performance Materials (Silmet facility, Estonia) operates molten salt electrolysis and metallothermic reduction capabilities for REE metal production. China is the dominant global supplier of separated REE oxides including neodymium oxide. Estonia's Silmet facility has historically sourced REE oxides from multiple suppliers including Chinese sources.","This arc represents China exporting neodymium oxide to Estonia's Neo Performance Materials Silmet facility for metal production via molten salt electrolysis. This is a well-established commercial route: China produces the majority of global separated oxides, and Neo's Estonian facility is one of the few non-Chinese sites with metal production capability. The material-process pairing is technically correct (NdOx is the feedstock for MSE to produce Nd metal).",True,ok,Medium,keep,USGS/industry trade summaries 2023-2024; Neo Performance Materials (Silmet) public operations; sector reporting on China oxide exports and Baltic refiners,"Physically this is valid: sulfuric acid digestion yields NdOx in CN and molten-salt electrolysis consumes NdOx to make Nd metal in EE (Silmet/Neo has oxide->metal/refining capability). Commercially it is plausible/active — Estonia historically processes imported oxides and China has exported Nd/Dy oxides internationally, so CN→EE oxide shipments are feasible, though volumes may be constrained by Chinese domestic processing and export policy. The arc fits the NdFeB chain (oxide → metal → alloy → magnet in EE) but should be monitored for policy-driven variation in volumes and potential impurity/specification mismatches.",chat_completions,False
sulfuric acid digestion,CN,molten_salt electrolysis,JP,neodynium_oxide,CN SAD→MSE oxide trade,True,ok,High,keep,"Both assessments agree this arc is plausible and commercially active. China's dominant position in REE oxide production via sulfuric acid digestion combined with Japan's established molten salt electrolysis capacity (Santoku Corporation, historically Shin-Etsu) and documented reliance on Chinese NdOx imports for downstream metal/magnet production make this a core, high-volume trade route in the global REE supply chain.","China-Japan REE trade patterns; USGS Mineral Commodity Summaries 2024; Roskill/Adamas Intelligence reports 2023–2024; company filings (Santoku Corporation, Hitachi Metals, Shin-Etsu, TDK); Japanese customs trade data showing consistent NdOx imports from China",True,ok,High,keep,"China-Japan REE trade patterns; Japan's historical reliance on Chinese REE oxides for Hitachi Metals, Shin-Etsu, TDK metal reduction operations; Japanese MSE capacity at Santoku Corporation and legacy operations","This arc is highly plausible and commercially active. China is the world's dominant producer of separated REE oxides from sulfuric acid digestion (phosphate route), and Japan has established molten salt electrolysis capacity for metal reduction (Santoku Corp., historically Shin-Etsu). Japan imports significant quantities of neodymium oxide from China for its domestic metal and alloy production, as Japan lacks upstream separation capacity but maintains downstream metal/magnet manufacturing. This is a core established trade route in the global REE supply chain.",True,ok,Medium,keep,"USGS Mineral Commodity Summaries 2024; Roskill/Adamas Intelligence reports 2023–2024; company filings (Neo Performance/Silmet, Hitachi Metals/Sumitomo group) and customs trade summaries","Sulfuric acid digestion in CN produces NdOx, and molten-salt electrolysis (MSE) in JP is explicitly listed as an Nd metal route that takes NdOx feedstock — so the arc is physically possible. China exports oxides and Japan has MSE capacity (industrial and pilot plants), so CN→JP NdOx→MSE is commercially plausible today and in 2025–2035 scenarios, though volumes may be constrained by Chinese domestic processing policy and commercial preferences. Main caveats are trade-policy risk and potential requirements for additional purification/specification steps before MSE, but these are operational rather than prohibitive.",chat_completions,False
sulfuric acid digestion,CN,molten_salt electrolysis,US,neodynium_oxide,CN SAD→MSE oxide trade,True,suspect,Medium,investigate,"Both assessments agree the arc is physically and technically feasible (CN produces NdOx via sulfuric acid digestion; US has emerging molten salt electrolysis capacity at MP Materials Phase II). However, geopolitical tensions, China's strategic export controls on REEs, and US policy emphasis on ally-sourcing create commercial uncertainty for direct CN→US oxide trade in the 2025 baseline. The arc represents a plausible fallback or niche trade route under specific market conditions but requires verification of actual commercial activity versus policy intent.",MP Materials Phase II expansion announcements (2021-2023); USGS Mineral Commodity Summaries 2024; US DOE rare earth processing grants 2022-2024; Neo Performance Materials trade flow reports; Lynas LAMP Malaysia operations data,True,ok,High,keep,"MP Materials Phase II expansion (announced 2021-2023), Neo Performance Materials trade flows, Lynas LAMP Malaysia operations, US DOE rare earth processing grants 2022-2024","China is the dominant producer of separated rare earth oxides via sulfuric acid digestion and actively exports NdOx globally. The US has operating molten salt electrolysis capacity (MP Materials Phase II at Mountain Pass, planned 2023-2025) and Neo Performance Materials' US operations. China historically exported significant oxide volumes to support non-Chinese metal production, and this arc represents a critical diversification pathway for US rare earth metal supply security under 2025-2035 policy scenarios promoting domestic downstream processing.",True,suspect,Medium,investigate,"USGS Mineral Commodity Summaries 2024; industry reports (Lynas, MP Materials, Neo Performance Materials); trade analyses and policy reviews 2022–2025","Sulfuric acid digestion in China produces Nd2O3 (neodynium_oxide) and molten‑salt electrolysis consumes NdOx to make Nd metal, so the flow is physically feasible. China has historically exported REE oxides and the US has research and emerging MSE capacity, so a CN→US NdOx shipment is commercially plausible under some market/policy scenarios. However, geopolitical constraints, China export behavior and US policy to onshore/ally-source critical materials make direct CN→US oxide trade commercially uncertain in the 2025 baseline, so the arc is suspect and warrants verification.",chat_completions,False
sulfuric acid digestion,EE,metallothermic reduction,CN,dysprosium_oxide,EE SAD→MR oxide trade,False,should_remove,High,remove,"Claude's assessment is correct: the arc contradicts established REE trade patterns. China is the world's dominant producer and exporter of separated REE oxides, including dysprosium oxide, with massive overcapacity in oxide-to-metal reduction. There is no commercial rationale for Estonia to export DyOx to China for metallothermic reduction when China already produces and exports these materials globally. The flow direction is economically implausible.","Neo Performance Materials (Silmet, Estonia) facility operations; USGS Mineral Commodity Summaries (REEs) 2024; global REE oxide trade patterns 2020-2025",False,should_remove,High,remove,"Neo Performance Materials (Silmet, Estonia) facility operations; global REE oxide trade patterns 2020-2025","This arc represents Estonia exporting dysprosium oxide to China for metallothermic reduction. This flow direction contradicts established trade patterns: China is the dominant global producer and exporter of separated REE oxides (including DyOx), not an importer for further processing. Estonia's Silmet facility imports mixed REE materials and oxides (including from China) for separation and processing into metals/alloys domestically. There is no commercial rationale for Estonia to export DyOx to China, which has massive overcapacity in oxide-to-metal reduction. The flow should be reversed or removed entirely.",True,ok,High,keep,Neo Performance Materials (Silmet) product and supply disclosures; USGS Mineral Commodity Summaries (REEs) 2024; US DOE/IEA critical minerals reports 2022–2024,"Physically the pairing is correct: dysprosium oxide produced by sulfuric acid digestion is the standard feed for metallothermic reduction to Dy metal. Estonia (Silmet) produces high-purity REE oxides and cross-border shipments of oxides to Chinese metallurgical processors are commercially plausible and observed in similar oxide trade patterns. Given China's large downstream metallothermic capacity and continued role as a metal/alloy producer in 2025–2035 scenarios, an EE SAD→CN MR DyOx arc is reasonable to include.",chat_completions,False
